type,text
本文,結び目を解く錐のような爪端のそったものであった。
本文,桑は心でひどく悦んだ。
本文,翌晩になって蓮香もこないので、桑はかの履を出して女のことを思いながら弄った。
本文,すると李は飄然と来た。
本文,二人はまた、仲好く話しこんだ。
本文,それを初めとして履を出して思うたびに李が来た。
本文,桑はふしぎに思って訊いた。
本文,「どうして解るのだね、僕が履を出すことが」
本文,李は笑って言った。
本文,「そりゃ、私がこようと思ってる時に、ちょうどあなたが履を出すのでしょ」
本文,ある夜蓮香が来て驚いて言った。
本文,「あなたは、なぜこんなに弱っていらっしゃるのです、顔色も悪いじゃありませんか」
本文,桑は言った。
本文,「そうかなあ、自分では解らないが」
本文,蓮香はそこで挨拶して帰って往った。
本文,帰る時十日目に逢おうという約束をした。
本文,蓮香の帰った後で李がまた来た。
本文,李の来るのは毎晩でこない晩はなかった。
本文,ある夜李が言った。
本文,「あなたの好い人は、この比、ちっともお顔を見せないじゃないの」
本文,桑はそこで、
本文,「十日目にくるという約束をしてあるのだよ」
本文,と言った。
本文,すると李が笑って言った。
本文,「あなたは、私と蓮香さんと、どっちが佳い女だと思いますの」
本文,「それは、どっちも佳い女だよ、ただ蓮香の方は肌が温かだがね」
本文,と桑は言った。
本文,李は顔色を変えて、
本文,「あなたは、どっちも佳い女だとおっしゃるのですが、それは私に言うからでしょ、蓮香さんは月宮殿の仙女だわ、私なんかが、どうしてよりつけるものですか」
本文,と言って浮かない顔をした。
本文,そして指をおって計えた。
本文,それは蓮香のくる約束の日を計えるところであった。
本文,約束の十日はもう来ていた。
本文,李は言った。
本文,「明日の晩、私、そっと蓮香さんを窺いてみるわ、知らさないでちょうだいね」
本文,翌晩になって蓮香が果して来た。
本文,二人は室に入って面白そうに話していた。
本文,そして枕についた時は蓮香はひどく駭いて言った。
本文,「まあ、十日みないうちに、こんなにお体が悪くなったのですか、あなたはほかに好い方があるのでしょ」
本文,桑は言った。
本文,「どうしてそれが解る」
本文,「私が神気でためしてみると、脈搏が乱れているのです、これは憑きものがしてるのですよ」
本文,翌晩になって李がきた。
本文,桑は言った。
本文,「ゆうべ蓮香を窺いたの、どうだったね」
本文,李は言った。
本文,「綺麗な方だわ、だけど、どうも人間にあんな綺麗な方はないと思ったら、やっぱり狐ですよ、私は蓮香さんが帰るとき、後からつけて往くと、南の山の穴へ入ったのですもの」
本文,桑はそれは李のやきもちだろうと思ったので、いいかげんにあしらっていた。
本文,その翌晩になって蓮香が来た。
本文,桑は冗談に言った。
本文,「僕はほんとうとは思わないが、ある人が君を狐だというのだよ」
本文,「何人です、何人がそんなことを言ったのです」
本文,と蓮香はせきこんで訊いた。
本文,桑は笑った。
本文,「僕の冗談だよ」
本文,蓮香は言った。
本文,「狐だって、どこに人とちがうところがあります」
本文,「狐は人を惑わすじゃないか、狐に憑かれて病気がひどけりゃ、死ぬるじゃないか、こわいよ」
本文,蓮香が言った。
本文,「そうじゃありませんよ、あなたの年恰好なら、三日目には精力が回復しますから、たとい狐であっても害はありません、世の中には癆※の病気で歿くなる人が多いのです、狐の害ばかりで死ぬるものですか、これはきっと、私のことを譏ったものがあるでしょ」
本文,桑は力めて言った。
本文,「そんなものはないよ」
本文,「ないことはありません、言ってください、さあ言ってください」
本文,蓮香がつっかかってくるので、桑もしかたなしに言った。
本文,「実は一人くる者があるがね」
本文,蓮香は言った。
本文,「そうでしょうとも、私はとうからあなたの弱っていらっしゃるのを不思議に思ってました、そんなににわかに体が悪くなったのは、どうしたというのでしょう、どうも人じゃないでしょう、あなたは黙っててくださいね、明日の晩にその人が私を窺いたように、私も窺いてやりますから」
本文,その晩になって李が来て、桑に二語三語話しかけたところ、窓の外でせきばらいの音がした。
本文,すると李は急に逃げて往った。
本文,そこへ蓮香が入って来て言った。
本文,「あなた、大変ですよ、やっぱり人間じゃありません、疑わずに早く関係を絶つ方がよござんす、あなたは冥途が近いのです」
本文,桑は蓮香のやきもちだと思ったので、黙って何も言わなかった。
本文,蓮香は起って言った。
本文,「私はあなたが、あの女の情にひかされているのを知っていますが、それでもあなたを殺すことはできませんから、明日、薬を持ってきて、病気を癒してあげます、まだそれほど病気がひどくないから十日すれば癒ります、私はあなたといっしょにいて、あなたの癒るのを待ちます」
本文,翌晩蓮香は薬を持ってきて桑に飲ました。
本文,間もなく桑は腹の中がさっぱりして精神が爽やかになった。
本文,桑は心の中で蓮香に感謝したが、しかし鬼病とは思わなかった。
本文,蓮香はその夜から桑の榻につきっきりになっていた。
本文,数日の後に桑は体も肥えてきた。
本文,そして、桑の体がもとのようになると蓮香は帰って往ったが、別れる時にだめをおした。
本文,「よござんすか、きっと関係を絶つのですよ」
本文,桑は関係を絶つ気はなかったが、めんどうだから、
本文,「いいとも、きっと絶つよ」
本文,と言った。
本文,そして、蓮香を送り出して扉を閉め、燈をかきたててかの履を出して弄りながら李のことを思った。
本文,と李がたちまち来たが数日隔てていたのでひどく怨んでいるようであった。
本文,桑は言った。
本文,「蓮香が僕の病気を癒してくれたから、逢われなかった、まあ、そんなにおこらないがいい、皆僕の心の中にあることなのだから」
本文,そこで李の感情がやわらいできた。
本文,桑は李の耳に囁いた。
本文,「僕は、君を愛しているのだが、君を人間じゃないというものがあるがね」
本文,李は黙ってしまった。
本文,そして、暫くして怒りだした。
本文,「きっと、あの狐が言ったのだわ、もし、あなたが、それと関係を絶たないなら、私もうこないわ」
本文,とうとう李はなきじゃくりをはじめた。
本文,桑は困って、いろいろ言ってなだめたので、やっとおさまった。
本文,その翌晩蓮香が来たが、李のまた来たことを知って怒った。
本文,「あなたはそんなに死にたいのですか」
本文,桑は笑って言った。
本文,「君はあんまりやきすぎるよ」
本文,蓮香はますます怒った。
本文,「あなたが死病の根を植えつけたのを、私がやっと除ったじゃありませんか、やかないあの人は、あなたをどうしようというのです」
本文,桑はそこで女の言葉をはぐらかそうと思って、冗談を言った。
本文,「あれが言ったが、この間の病気は狐の祟だってね」
本文,「そうですか」
本文,と蓮香はためいきをして、
本文,「ほんきであなたがそうおっしゃるなら、あなたの迷いはさめていませんから、あなたにもしもの事があった時、私はなんといっても言いわけのしようがありませんから、私はこれから帰ります、百日の後にあなたを榻の中にお訪ねします」
本文,桑は留めようとしたがきかずに怒って帰って往った。
本文,それから李が毎晩のようにくるようになった。
本文,約二箇月ばかりすると桑は自分の体のひどくつかれたことを感じた。
本文,しかし、初めはたいしたこともあるまいと思っていたが、日ましに瘠せて弱ってきて、粥を一ぱい位しかたべられないようになった。
本文,自分の家へ帰って静養しようかと思ったが、李にみれんがあって思いきって帰ることもできなかった。
本文,ぐずぐずしているうちに数日経ったので、病気が重くなって起きることができなくなった。
本文,隣の男は桑が病気で起きられないようになったのを見ると、日々給仕に言いつけて食物を送ってこさした。
本文,その時になって桑ははじめて李を疑いだした。
本文,そこで李に言った。
本文,「僕は蓮香の言葉を聞かなかったから、こんなになった」
本文,そう言ったまま桑は息を絶やしたが、暫くして生きかえって四辺を見た。
本文,李はもう往ってしまっていなかった。
本文,それから李はこないようになった。
本文,桑は何人もいない斎に寝て百日の後に訪ねてくると言った蓮香のことをおもっていた。
本文,それは農夫が穀物のできるのを待つのと同じように。
本文,ある日、同じように蓮香のことを思いつめていると、不意に簾をあけて入ってきた者があった。
本文,それは蓮香であった。
本文,桑の榻の傍へきて哂って言った。
本文,「いなか者、私の言ったことがうそなの」
本文,桑は泣いて何も言えなかったが、やっと言った。
本文,「僕が悪かった、あやまる、どうか助けてくれ」
本文,蓮香は言った。
本文,「病が骨に入っては、どうすることもできないのです、私はちょっとあがりましたが、もうこれでお別れします、私はこれでやきもちでなかったことが解ればいいのです」
本文,桑はひどく悲しんで言った。
本文,「これというのも、この枕の下の物がいけないのだ、僕に代ってこわしてくれ」
本文,蓮香が手をやってみると、彼の繍のある李の履があった。
本文,蓮香はそれを燈の前へ持って往って、あっちこっちとかえして見た。
本文,と、李が急に入ってきたが、蓮香を見るとそりかえって逃げようとした。
本文,蓮香は走って往って出口に立ちふさがった。
本文,李は立ちすくんでしまった。
本文,桑は李を責めた。
本文,「俺をたぶらかしやがって、なんだ、きさまは、言え、言っちまえ」
本文,李は答えることができなかった。
本文,蓮香は笑って言った。
本文,「私は、今、あなたと初めて顔をあわせるのですが、いつかの桑さんの病気は、私のせいだと言ったそうですが、このさまはどうしたのです」
本文,李は頭をさげてあやまった。
本文,「私が悪うございました」
本文,蓮香は言った。
本文,「こんな美しい方が、愛を仇にしてかえすとはどうしたものです」
本文,李は体を投げだして泣いた。
本文,「悪うございました、どうか許してください」
本文,蓮香はそれを扶け起して精しくその素性を訊いた。
本文,李は言った。
本文,「私は、李通判の女で、早く亡くなって、此所の牆の外に埋められているものです、私は死んでおりますけれども、情熱がまだ消えずにおりますから、若い方と交わりたいのが私の願いです、この方を殺そうとするのは、私の本心ではありません」
本文,蓮香は言った。
本文,「あの世の人が、人の死ぬるのをいいことにしているのは、死後にいっしょになりたいからだというのですが、ほんとう」
本文,李は言った。
本文,「そんなことはないのです、あの世の人ばかりが逢ったところで、なんにも楽しみはないのです、あの世の人でよければ、若い方はいくらでもあります」
本文,蓮香は言った。
本文,「馬鹿ですわ、ね、え、毎日人を愛するのは、人間でさえも堪えられないのに、ましてあの世の人がね、え」
本文,桑が訊いた。
本文,「狐はよく人を殺すのですが、なんのためにそうするのです」
本文,李は言った。
本文,「人の精気を採って自分の精気をおぎなうものがそうするのです、私達はその類じゃないのです、だから人を害しない狐もあれば、人の害をしない鬼というものもないのです、これは陰気が盛だからですよ」
本文,桑はこの言葉を聞いて狐も鬼も皆あることを知ったが、二人とは慣れているので、それほど駭きはしなかった。
本文,ただ息が糸のようになってつまりそうになってきたので、覚えず叫ぼうとしたが声が出ずに身をもがいた。
本文,蓮香は李をみかえって訊いた。
本文,「どうして手あてをしたものでしょう」
本文,李は顔を赧くしてへりくだって言った。
本文,「すみません」
本文,蓮香は笑った。
本文,「なに、まだ体は強いのですから、まだやいてもいいのですよ」
本文,李は襟を直して言った。
本文,「もし、何処かに名医がありますなら、私がきっと癒してもらいます、それができれば、私は地の下に帰ります、もうこの世で恥をさらしません」
本文,蓮香は嚢を解いて薬を出して言った。
本文,「私はとうから今日あることを知ってましたから、三山へ往って薬を採って、三箇月してやっと調いました、どんな病気でも癒らないものはありません、でもこの病気の原因は、あなたですから、この薬を飲ますには、あなたの体の物を用いなくてはいけないのです、願えましょうか」
本文,李は訊いた。
本文,「どんなことでしょう」
本文,蓮香は言った。
本文,「あなたの唾ですよ、私が丸薬を出しますから、それを口に入れて唾をつけてください」
本文,李はぽっと頬を赧くして俯向いた。
本文,その拍子にかの履を見た。
本文,蓮香は言った。
本文,「あなたの思うとおりにできたのは、この履ですね」
本文,李はますます慚じて、其所にいるのに堪えられないようであった。
本文,蓮香はそこで丸薬を桑の口に納れ、それから李の前に出した。
本文,李はしかたなしに嘗めた。
本文,蓮香は言った。
本文,「もう一度願います」
本文,李はまたそれを嘗めた。
本文,そうして三四回も唾をつけた後にはじめて桑の口の中へ入れた。
本文,暫くすると桑の腹の中で雷の鳴るような音がおこった。
本文,蓮香はまた次の丸薬を出したが、それは自分が嘗めてから桑の口に納れた。
本文,桑は腹の中が火のように熱して、精神のいきいきとしてくるのを覚えた。
本文,蓮香は言った。
本文,「これで癒った」
本文,李は※の鳴くのを聴いて※※として帰って往った。
本文,蓮香は桑の病後の体を養うには物を食べさせないようにしなくてはいけないので、桑が故郷へ帰ったように見せかけて、桑の友達をこさせないようにしながら、夜も昼も桑の傍にいて看護した。
本文,李も毎晩来て手助けをしながら蓮香に姉のように事えた。
本文,蓮香もまた李をいたわってやった。
本文,桑は三箇月してもとのとおりの体になった。
本文,李は三四日おきにしかこないようになった。
本文,たまにくることがあってもちょっと桑を見ただけで帰って往った。
本文,いっしょにいてもさえない顔をしていた。
本文,蓮香はいつも留めていっしょに寝ようとしたが肯かなかった。
本文,ある時桑は李の帰ろうとするのを追って往って抱きかかえて帰ってきたが、それは葬式の時に用いる茅で作った人形のように軽かった。
本文,李は逃げることができないので、とうとう着物を着たままに寝たが、その体をかがめると二尺にもたりなかった。
本文,蓮香はますます憐んだ。
本文,そして桑が眼を覚ました時には李はもういなかった。
本文,後、十日あまりになったが李は再びこなかった。
本文,桑は李に逢いたいがこないので、いつも履を出して弄った。
本文,蓮香は言った。
本文,「ほんとうに綺麗な方ですわ、女の私が見てさえ可愛いのですもの、男の方は、ね、え」
本文,桑は、
本文,「せんには履を弄るとすぐ来たから、疑うことは疑っていたものの、鬼ということは思わなかったよ、今、履を見てその容を思うことは、ほんとに堪えられないね」
本文,と言って涙を流した。
本文,その時紅花埠に章という富豪があった。
本文,十五になる燕児という字の女があって、結婚もせずに歿くなったが、一晩して生きかえり、起きて四辺を見たのち奔り出ようとした。
本文,女の父親があわてて扉を閉めて出さなかった。
本文,女は言った。
本文,「私は通判の女の魂ですよ、桑さんに愛せられているのです、だからあすこに私の履が遺してあります、私はほんとうに鬼ですよ、私をたてこめたって何の益にもなりません」
本文,女の父親はその言葉によりどころがあるように思ったので、其所へ来た理由を訊いた。
本文,女は彼方を見此方を見してぼんやりとなって自分でも解らないようになった。
本文,その席にいた一人が、
本文,「桑生は病気で国へ帰ったというじゃないか、そんなことはないだろう」
本文,と言った。
本文,女は、
本文,「たしかにおります、帰ったというのは嘘です」
本文,と言って聞かなかった。
本文,章の家ではひどく疑っていた。
本文,東隣の男がそれを聞いて、垣を踰えてそっと往って窺いた。
本文,桑と美人が向きあって話していた。
本文,東隣の男はいきなり入って往った。
本文,女はひどくあわてていたが、そのまに見えなくなってしまった。
本文,東隣の男は言った。
本文,「君は帰ってるはずじゃないか、どうしたのだ」
本文,桑は笑って言った。
本文,「いつか君に言ったじゃないか、女なら納れるってね」
本文,東隣の男は燕児の言ったことを話した。
本文,桑は燕児の家へ往って探ろうとしたが口実がないので困った。
本文,燕児の母親は、桑生のまだ帰っていないことを聞いて、ますます不思議に思って、傭媼に履があるかないかを探らしによこした。
本文,桑生は履を出して与えた。
本文,燕児は履がくると喜んだ。
本文,そしてその履を穿こうとしたが一寸ばかりも小さくって履けなかった。
本文,そこでひどく駭いて鏡を取って顔を映したが、たちまちうっとりとなって言った。
本文,「お母さん、私の体には何人か他の人がいるのですよ」
本文,母親ははじめてその怪異を悟った。
本文,女はまた鏡を見てひどく泣いて言った。
本文,「あの時には、私も容色に自信があったのだ、それでも蓮香姉さんを見ると恥かしかったが、今、かえってこんな顔になったのだ」
本文,傍にいる人は李の鬼であるということが解らなかった。
本文,女は履を取って泣き叫んで、なだめてもやめなかった。
本文,そして、蒲団にくるまって寝て、食物を持って往っても喫わなかった。
本文,体は一めんに腫れて、七日位の間は何も喫わなかったが死ななかった。
本文,そして腫れがやっとひいて、ひもじくてたまらなくなったので、そこで食事をした。
本文,二三日して体一めんが※くなって皮がことごとく脱けた。
本文,そして朝はやく起きて、病中にはいていた履の落ちているのを拾って履いたが、大きくて足に合わなかった。
本文,そこで桑の所からもらってきたかの履をつけてみるとしっくりと合った。
本文,燕児は喜んでまた鏡を執って見た。
本文,それは眉も目も頬も婉然たる李であった。
本文,燕児はますます喜んで湯あみをし頭髪を結って母を見た。
本文,見る者がその顔をじっと見詰めて驚いた。
本文,蓮香は燕児の不思議を聞いて、桑に勧めて媒をたのんで結婚させようとしたが、桑は貧富の懸隔が甚しいのですぐ蓮香の言葉に従うことができなかった。
本文,ちょうどその時、燕児の母の誕生日になった。
本文,桑はその小児の婿の往くに従いて往ってお祝いをした。
本文,母親は来客の中に桑の名あるを見てためしに燕児に言いつけて簾の間から窺いていて桑を見わけさした。
本文,桑は最後に往った。
本文,燕児はにわかに走り出て桑の袂をつかまえていっしょに帰ろうと言いだした。
本文,母親が叱ったのではじめてはじて入って往った。
本文,桑はその女をつくづく見るに婉然たる李であったから覚えず涙を流した。
本文,そこで母親の前に這いつくばってしまった。
本文,母親は桑を扶け起して侮らなかった。
本文,母親は自分の兄弟に媒を頼んで、吉い日を選んで桑を入婿にしようとした。
本文,桑は家へ帰って蓮香に知らして燕児と結婚することについて相談した。
本文,蓮香はかなしそうな顔をして聞いていたが、やや暫くして別れて帰ると言いだした。
本文,桑は駭いて理由を訊いた。
本文,桑は涙を流していた。
本文,蓮香は言った。
本文,「あなたが、入婿になって、人の家へ往って婚礼するのに、私はどうして従いて往けましょう」
本文,そこで桑は故郷へ帰って燕児を迎えることにしたので、蓮香も承知した。
本文,桑はそこで章へ往ってその事情を話した。
本文,章の家では桑に細君のあるのを聞いて、怒って燕児をせめたが、燕児が力めてとりなしたので桑のねがいのようになった。
本文,その日になって桑は自分で燕児を迎えに往った。
本文,時日がすくなかったので家の中の設備ができていなかったが、新婦を伴れて帰ってみると、門から座敷に到るまで一めんに毛氈を敷きつめて、たくさんの蝋燭を点け、燦然として錦を張ったようになっていた。
本文,蓮香は新婦を扶けて式場に入った。
本文,その花嫁の顔にかける搭面をかけた容までが李そっくりであった。
本文,蓮香は合※の礼をあげる席にいっしょにいて、燕児の李に還魂の不思議なことを訊いた。
本文,燕児は言った。
本文,「あの日、くさくさしていられないうえに、私の身分が違っているので、自分で体の穢が厭でたまらず、腹が立って墓にも帰らないで、風のまにまに往っているうちにも、生きた人が羨ましくってしかたがなかったのです、そして、昼は草木によっかかり、夜は足にまかせて、浮き沈みしていて、ふと章の家へ往って、少女が榻の上に寝ているのについたのです」
本文,蓮香は黙々としてそれを聞きながら心に思うことがあるようなふうであった。
本文,それから二箇月して蓮香は一人の児を生んだが、産後にわかに病気になって、日に日に重くなって往った。
本文,蓮香は燕児の手を取って言った。
本文,「児を頼みますよ、私の子はあなたの子だから」
本文,燕児は泣いた。
本文,姑がなぐさめて医師を呼ぼうとしたが蓮香は聞かなかった。
本文,蓮香の病気はますます重くなって、息ももうかすかになった。
本文,桑と燕児は声をあげて泣いた。
本文,すると蓮香が目を見はって言った。
本文,「泣かないでください、あなた達は生きるのが楽しみだが、私は死ぬのが、楽しみですよ、もし縁があるなら、十年の後にまたお目にかかりますよ」
本文,蓮香はそう言ってから死んでしまった。
本文,蒲団を開いて死骸を収めようとすると狐になった。
本文,桑は不思議な物として見るに忍びないので手厚く葬った。
本文,桑は蓮香の生んだ子の名を狐児とつけた。
本文,燕児は自分の子のようにして愛し、清明の節には必ずそれを抱いて蓮香の墓へ往った。
本文,後十年、桑は郷試に及第して挙人となったので、家も漸く裕になった。
本文,狐児は頗る慧であったが、どうも体が弱くてよく病気に罹った。
本文,燕児はそれが育たなくなっては大変だと思ったので、いつも桑に妾を置けと言っていた。
本文,ある日、婢がきて一人の老婆が女の子を併れてきて、売りたいと言っていると知らした。
本文,燕児が呼び入れさした、そして燕児は女の子を見るなり、ひどく驚いたように言った。
本文,「蓮香姉さんが、またいらしたわ」
本文,桑も出て往って見た。
本文,それは蓮香にそっくりの女であった。
本文,桑も駭いた。
本文,桑は訊いた。
本文,「年はいくつだね」
本文,「十四でございます、はい、旦那様」
本文,「金はいくらだ」
本文,「この年寄の一人しかない児でございますが、いいお家で御厄介になって、私が御飯が食べる所ができて、後日のたれ死をしないようでございますなら、結構でございます」
本文,桑は金を多く取らして女を家に置いた。
本文,燕児は女の子の手を握って密室へ入って往って、その襟に手をかけて笑った。
本文,「おまえは、私を知らないの」
本文,女は言った。
本文,「知りません」
本文,「苗字は何というの」
本文,「葦といいます、父は徐城で醤油を売っておりました。
本文,歿くなって三年になります」
本文,燕児は指を折って考えた。
本文,蓮香が歿くなってちょうど十四年になっている。
本文,またつくづくと女を見ると容貌から態度まで蓮香とそっくりであった。
本文,そこでその首筋を折って言った。
本文,「蓮香姉さん、蓮香姉さん、十年して逢うと言った約束は嘘ではなかったのですね」
本文,女はたちまち夢が醒めたようになって胸がひらけた。
本文,「あ」
本文,そこで燕児をつくづく見た。
本文,桑は笑って、
本文,「これかつて相識るの燕帰来に似たり」
本文,と晏殊の春恨詞の一節を口にした。
本文,すると女は泣いて言った。
本文,「そうです、私の母が言ってました、私が生れた時、よく自分で蓮香ということを言ったものですから、不祥だといって、犬の血を飲ましたものですから解らないようになっておりましたが、今日夢の醒めたようになりました」
本文,そこで共に前生の話をして、悲喜こもごもいたるという有様であった。
本文,寒食の日になって燕が言った。
本文,「今日は、蓮香姉さんにおまいりをする日ですよ」
本文,そこで三人で蓮香の墓へ往った。
本文,春草が離々と生えて、墓標に植えた木がもう一抱えになっていた。
本文,女はそれを見て吐息した。
本文,燕児の李は桑に言った。
本文,「私と蓮香姉さんは、両世の情好がありますから、離れているのに忍びません、どうかいっしょの穴に埋めてください」
本文,桑はその言葉に従って李の塚を開いて骨を得て帰り、それを蓮香の墓に合葬した。
本文,親戚朋友がその不思議を聞き伝えて、祭祀の時のような服装をしてきたが、期せずして二三百人の者があつまった。
本文,予（蒲松齢）は庚戌の歳、南に遊んで泝州に往き、雨にへだてられて旅舎に休んでいたが、そこに劉生子敬という者がある。
本文,その中表親に当る同社の王子章の撰する所の桑生伝を見せてくれたがこれはその梗概である。
