type,text
本文,「そうですか、私は、また、獣か何かが来て、嘗めたかと思いました、不意に手を掴んだので、びっくりしたのでしょう」
本文,女の笑声がそこに起った。
本文,「皆さんが心配してるかもわかりません、送ってあげましょう」
本文,「有難うございます」と言ったが、女はもじもじして起ちあがらない。
本文,「送ってあげましょう、私も猟にきて帰れないので、しかたなしにここに寝ておりますものの、ゆっくり睡れないのですから、貴女の家の簷の下でも拝借しましょう」
本文,「では、お願いいたします」
本文,章は立ちあがって猟袋を背にかけはじめた。
本文,「まあ、こんな処に、何をしていらっしゃるのです」と不意に女の声がした。
本文,章は矢筒を持ったなりに振り返った。
本文,二十七八に見える背の高い女が来て立っていた。
本文,「ここでこの方にお目にかかってね」若い女は急に笑いだして、そして言った。
本文,「それでね」
本文,「お目にかかってどうしました、また何か、悪戯をなされたではありませんか」
本文,若い女は笑って何も言わない。
本文,「何かまたきっと悪戯をなされたでしょう」
本文,「ほんとうは悪戯したのよ、この方が睡っていらっしゃるから、咽喉の辺をさすったのよ」
本文,若い女はまた笑いだした。
本文,「そうでございましょう、ほんとに貴女は、悪戯ばかしして困りますよ」
本文,背の高い女はこう言って章の方を向いて、
本文,「お嬢さんは、まだねんねえでございますから、ほんとうにすみません」
本文,「いや、どういたしまして、私は獣でも来て嘗めたと思いましたから、払い除ける拍子に、何か手端に触りましたから、一生懸命に掴んで見ますと、それがお嬢さんの手でした、私こそ寝ぼけてて、お嬢さんを甚い目に遭わして、お気の毒ですよ」
本文,章は若い女の方を見て笑った。
本文,「どういたしまして、ほんとにお嬢さんは、ねんねえで困ります」
本文,背の高い女は若い女の方を見た。
本文,「これがいい方だからかまわないようなものの、他の方であったら、どんな目に遭わされるかも判りませんよ、もうこれに懲りて、こんなことをなされてはいけませんよ」
本文,若い女はまたしても笑いだした。
本文,「でね、この方が、送ってくださると言ってらしたところよ」
本文,「それは、どうもすみません」
本文,背の高い女はこう言ってから、
本文,「お嬢さんは、私がもうお伴れいたしますが、貴方様は、これからどうなされます、もし、おかまいがないなら、私の方へお泊りなされては如何でございます」
本文,「いや、それは、今もお嬢さんにお願いしてたところです、私はこの下の村の猟師ですが、獣を追駈けてるうちに、日が暮れてしまって、しかたなしに寝てた者ですから、お嬢さんをお送りして、簷の下でも拝借しようと思っておりました」
本文,「それでは、どうぞ、何もおかまいいたしませんが、私の方はお嬢さんと二人きりで他に何人もおりませんから」
本文,三人は小さな山の畝りを東の方へ越していた。
本文,背の高い女は、若い女の乳母であった。
本文,章はこうして山の中に、二人の女が暮しているのが不思議でたまらなかった。
本文,畝りを越えて降りて往くと、谷の窪地になって一軒の家が月の下にすぐ見えてきた。
本文,門の前には谷水が白く流れて、それに石橋が架けてあった。
本文,乳母はその石橋をさきへ渡って家の中へ入って往った。
本文,錦の帷の見える室の中に燈火が点いていた。
本文,章はその室へ通されて一人で坐っていた。
本文,乳母と女が入ってきた。
本文,二人の手には肉を盛った鉢があった。
本文,「何もありませんが、おあがりになってくださいまし、お嬢さんも私もお相伴いたします」
本文,章はお辞儀をした。
本文,乳母は一人でまた出て往って料理をたべる器を持ってきた。
本文,そして三人で卓に向った。
本文,「さあ、何もございませんが」
本文,乳母は章の盃に酒を充した。
本文,「お嬢さんも、自個でおあがりなさいまし」
本文,女は無邪気に鉢の肉を取って喫いはじめた。
本文,章はその無邪気な容を見ないようにして見ていた。
本文,乳母も二人が食事をはじめたのを見ると、自個でも肉に手をつけた。
本文,章はまた乳母の方へ眼をやった。
本文,女が無邪気であるように乳母も無邪気であった。
本文,とてもこんなことは村の女の間では見られないと思った。
本文,「さあ、どうぞ、おあがりくださいまし、私達も遠慮なしにいただいております」
本文,乳母は時どきこんなことを言った。
本文,章はさっきから無邪気な女の口もとを見ていた。
本文,女は食物に気をとられていて章のそうしている容が判らないようなふうであった。
本文,「お嬢さん、お客さんにも、お愛想をなさるものですよ」
本文,乳母はこう言って注意すると、女は気が注いたように章の方を見て、顔を赤くして箸を置いた。
本文,「お嬢さんはほんとにねんねえでございますからね、でも考えてみますと、お嬢さんはお気の毒でございますよ、旦那様は立派な方でございましたが、都合があってお嬢さんが生れたばかりの時、この山へお入りになりましたが、間もなく旦那様も奥様もお嬢様を残して、お歿くなりになりましたから、私がこうして一人でお世話をしております」
本文,乳母はしんみりとした態度になって言いはじめた。
本文,「お嬢さんは、もう十七でございますから、よい処がございますなら、嫁づけたいと思います、そうなれば、私の重荷もおりますが、女の手では、思うようにならないで困っております、ほんとにそういう場合には、何人かしっかりした男のお友達が欲しいと思います」
本文,章は乳母が永い間の労苦に同情の眼を向けた。
本文,若い彼は酒のために非常に感情的になっていた。
本文,「そうですか、それはたいへんでしたね」
本文,「なに、私もおよばずながら、旦那様と奥様に、御恩報じをいたしたいと思うてやっておることでございますから、苦しいとも何とも思いませんが、時たま、女ばかしでは困るので、貴方のような、若いしっかりしたお友達があるならいいがと、思うことがあります、どうかこれを御縁に、これからお友達になってくださいまし」
本文,「私でかまわなければ、これからどんなことでもいたしましょう」
本文,章は親もない兄弟もない、独身の貧しい猟師であった。
本文,「私は、親もない兄弟もない、独身者の自由な体だ」
本文,「では、どこにいらしてもかまわないのですね」
本文,「そうですとも、どこにおってもかまわないのです」
本文,「では、私達といっしょにいらしてくださいませんか」
本文,「いいですとも」
本文,章は女の家に同居することにして室をもらった。
本文,朝の食事にも女も乳母も宵のように無邪気であった。
本文,章は女のそうした容にあきたりないところがあった。
本文,食事がすむと章は弓を手にして出かけて往った。
本文,そして、夕方になると獲た鳥や獣を持って帰ってきた。
本文,焚火の傍で三人の食事で行われた。
本文,女と乳母は相変らず無邪気に物を喫った。
本文,章が気をつけてみると、女と乳母は昼間はどこかへ出かけて往った。
本文,章はある時、それを乳母に訊いた。
本文,「毎日どこかへ出かけて往くようですが、どこへ往くのです」
本文,乳母は章の顔を見て、その眼の色を読むようにした。
本文,「別にどこへも往くのじゃありませんが、ただぶらぶらと二人で往ってくるのですよ」
本文,章はただ目的もないのに毎日出て往くというのが不思議に思われた。
本文,それに自個のとってこない鳥獣の肉がたくさんあることがあるので、ついすると、二人で猟にでも往くのではないかと思ったが、べつに弓矢らしい物を構えているようにも思われなかった。
本文,章はある日、またその不審を質そうとした。
本文,「どこかへ往ってるでしょう、隠さなくてもいいじゃありませんか」
本文,「ほんとうは、この前方の山に、お嬢さんの叔母さんになる方が隠れておりますから、そこへ遊びに往きます」
本文,章の疑はやっと解けた。
本文,疑が解けるとともに、むこうの山へ往き来する路に、いつも狼の出没する危険を思いだした。
本文,「彼処には、狼がおるじゃありませんか、あぶないですよ、今度往く時には、私が送ってあげましょう」
本文,「いや、二人は慣れておりますから大丈夫ですよ、狼が来ても巧く逃げますから」
本文,「いや、それはあぶない、いくら慣れておっても、女ではいつどんな目に遭うか判りません」
本文,章は自個の経験している狼の恐ろしいことを懇々と説き聞かせた。
本文,しかし、二人はそれを用いなかった。
本文,章が狩に出かけて往くと、その後でやはり二人で出かけて往った。
本文,章は二人が自分の言葉を用いないので、それを言うことは止してしまって、その狼を自分の手でなくする工夫をした。
本文,彼はある日、狩の帰りに射殺した鹿をずたずたに切って、その肉へ矢に付ける毒を塗り、二人の女が往来する路へ置いた。
本文,翌日になって平生のように猟に出て往った章は、昨日の鹿の肉のことを思いだしたので、帰りにその方へ廻ってみようと思ったが、その日は後ろの山へ入っていたので廻らずに帰ってきた。
本文,家へ入ってみると家には何人もいない。
本文,時どき叔母の処へ往って遅くなることがあるので、今日もそれだと思って待っていたが、二人は夜になっても帰ってこなかった。
本文,章はしかたなしに一人で食事をすまして、もしか、もしかと思って、睡らずに待ったが、朝になっても帰ってこなかった。
本文,今までこんなことはなかったが、何か叔母の処に変ったことでもあって帰らないだろうかと思った。
本文,章は朝食をすますと、往くともなしに前方の山の方へ谷をくだって往った。
本文,谷の中の岩の並んだ処へ来た。
本文,そこは毒を塗った鹿の肉をたくさん置いた処であった。
本文,章はふとその岩の間へ眼をやった。
本文,見覚えのある着物を着た二人の姿が横たわっていた。
本文,章は驚いて飛んで往った。
本文,それは着物を着た二疋の狼であった。
