type,text
本文,俊太郎は、夫人の指を握りしめて、愛の印を与えた。
本文,「嫌よ、そんなこと。
本文,貴下、頭が、どうかしているわ。
本文,さ暫く、お眠みなさいね。」
本文,夫人は、手を引いた。
本文,「俺は、そういうように、特種な設計をしておいたんだ。」
本文,「嫌、嫌。」
本文,夫人は、椅子から立上った。
本文,そして、扉の方を見た。
本文,扉の傍に、精巧な、軽金属製のロボット――侵入者を防ぐためのロボットが、冷かに立っていた。
本文,青い服を着て、手袋をはめて、パリから来た、一九三六年型の、パリ女の好みの顔立をして、じっと、夫人を眺めていた。
本文,二
本文,俊太郎は、ベッドの上へ起上った。
本文,湿おいの、無くなった眼、眼瞼の周囲に、薄暗く滲出している死の影、尖った頬骨、太くせり出したこめかみの血管――そんなものが、青磁色の電燈カバーに、気味悪く照し出されていた。
本文,その、ベッドの側に、合成アルミニュームのロボットが人体と――肌と、同じように巧妙に塗料を施されたゴムを密着して、裸体のまま突立っていた。
本文,それは、俊太郎が、ロボットを、どれだけ、人間に近づけ得るか、という研究の対象物となっていた物で、ゴムの厚さ、薄さ、その硬軟の度合が巧妙に、アルミニュームの支柱を蓋うていて、その眼は、廻転をするし、その眼瞼は開閉するし、口、それから発音、歩行、物の把握――それらの動作は、殆ど人間とちがわなかった。
本文,俊太郎は、病気の前、その前兆として、身体に異状のあった時、そのゴムの上の、塗料の膜へ、電気を通じる事を施こして、身体を揉ました事があった。
本文,そして、夫人にもそうした事をさせた時、夫人は、
本文,「人間、そっくりね。
本文,ロボットの手まで、暖いわよ。」
本文,と、俊太郎を、媚の眼で、眺めた。
本文,「恋人にもったら？」
本文,「素敵だわ。」
本文,夫人は、そういって、ロボットの無表情な――だが、美しい顔を、ちらっと見た。
本文,「恋愛の対手には、不十分だが、それ以外の対手になら、人間以上だよ。」
本文,「そんな事、出来て？」
本文,「簡単さ、ベアリングを入れて、自由に動くようにすればいいのさ。」
本文,そういっている俊太郎の顔を、夫人は、じっと眺めていたが――その腹部の、特殊装置の、部分を完成する少し前に、彼は、病気になった。
本文,そして、今、それを完成しようとしているのであった。
本文,冷かに光ったベアリングが、前後に、左右に、円滑な運動のできるよう、適当に噛合っていて、電気の通じてくる銅線、液体の入ったゴム袋。
本文,それを上下から圧迫するように装置されたニッケル板――それらの物を、適宜に、操作出来るよう、ロボットの背の下部に、三箇のボタンがあった。
本文,俊太郎は、少し口を開いて、時々、肩で、呼吸をしながら、狂的な空虚な眼を光らせて、ピンセットで、誘導線を直したり、スイッチを捻って、ベアリングの運動を試めしたり――そして、
本文,「これが、第一の贈物。」
本文,と、呟いた。
本文,それから、暫く、眼を閉じて、疲労を休めてから、腹部の蓋を閉じて、静かに、ロボットを抱き上げた。
本文,足部は、重かったが、桐のように軽るいロボットは、俊太郎のベッドの上へ、横になった。
本文,俊太郎は、水差から水をのんで、ロボットを、うつ伏せにして、枕元のベルを押した。
本文,「はい。」
本文,次の部屋から、看護婦が返事をして、すぐ、扉を開けて出てきた。
本文,そして、ロボットを見ると、
本文,「あら。」
本文,それは、動いてはならぬ病人の不謹慎さを叱責する声であった。
本文,俊太郎は、険しい眼をして、
本文,「ここへ、一寸、腰をかけて。」
本文,ベッドを、指した。
本文,「お起きになっては、御身体に、大変さわりますよ。」
本文,「ここへ、かけてくれ給え。」
本文,そういって、俊太郎は、ベッドの中へ、入った。
本文,看護婦が毛布を着せた。
本文,「かけ給えったら。」
本文,「かけるだけでございますか。」
本文,女は、ベッドの端で、いった。
本文,俊太郎は、頷いた。
本文,そしてロボットを見ていた。
本文,看護婦が、ベッドへ腰を降ろすと同時に、ロボットは、投出していた両手で――右手は、ベッドの端を左手で下の毛布を掴んだ。
本文,そして、把握力が加わってくるらしく、毛布を掴んだまま、俊太郎の身体ぐるみ、じりじりと、自分の方へ引寄せて、両手で、胸を抱くように――右手は、藁蒲団ぐるみ、強烈な力で、引寄せかけた。
本文,「よしっ、立って。」
本文,俊太郎が、こういって、看護婦が立つと同時に、ロボットは、操作を止めた。
本文,「あっちへ行って――」
本文,「ええ、そのロボット――」
本文,看護婦は、俊太郎の、病的な神経を恐れながら、そういうと、
本文,「もう用はない。」
本文,「はい――余り、無理を――」
本文,「判ってる。」
本文,看護婦が去った。
本文,俊太郎は、仰向きになったまま、暫くじっとしていたが、いつも、ロボットを置いてある、扉の所から、ベッドまでの距離を、頭の中で計りながら、（ベッドに、重量が加わると同時に、ロボットが、自動運動を始めて、ベッドの方へ来る装置――ベッドの下のバネが――そうだ、バネが、リズミカルに、動く――その、ある度数を経た時に、ロボットが、行動を起す――それがいい。
本文,装置は、簡単だ）
本文,俊太郎は、そう考えて、
本文,「第二の贈物だ。」
本文,と、呟いた。
本文,三
本文,夫人は、和服で、膝を重ねていた。
本文,絨氈の上に、長襦袢の裾が、垂れていた。
本文,クッションの中へ、埋まって、煙草を喫いながら、
本文,「そりゃ、愛してるわ。」
本文,男を、そういって、ちらっと見て、男の眼の微笑を見ると同時に、
本文,「正確にいうと、愛していた、だわ」
本文,「病気になったり、愛されなくなったり――二重に不幸ですね。」
本文,「自ら招いた責任よ。
本文,夫の資格が、半分無くなっているのに、妾にだけ、同じでいろなんて、不合理よ。」
本文,男は、左手を、椅子の後方へ廻して、夫人の、頸を抱いた。
本文,夫人は、煙を、男の顔へ、吹っかけて、
本文,「その代り、癒れば、元々どおりに、愛してやってもいいわ。」
本文,「僕は、どう成るんです、その時――」
本文,「判らない。」
本文,「二つの場合がありますね。」
本文,「そうよ。」
本文,夫人は、そういって、重ねている左脚の先で、男の、靴を押した。
本文,「一つはさよなら、一つはこのまま。」
本文,「そうよ。」
本文,「一体、どっちなんです。」
本文,「そんな事、今から考えてどうするの。」
本文,「だって、僕にとっては、重要問題です。」
本文,「さよなら、をすると、いったら、現在の状態が、変化する？」
本文,「いくらか――」
本文,「気持の上で。」
本文,「ええ。」
本文,「じゃあ、変化するがいいわ。
本文,さよなら、をするわ。
本文,さ、変化して頂戴。」
本文,夫人は、顔を正面にして、男を見た。
本文,「どう変化した？」
本文,「そう、急には。」
本文,「変れない？」
本文,「だって――さよならが、嘘だか、本当だか――」
本文,「本当にするのよ。
本文,だから、変って頂戴。」
本文,男は、夫人の頸を、引寄せようとした。
本文,夫人は、その手を掴んで、
本文,「変らなけりゃ、嫌。」
本文,男は、黙って、夫人の左手をとった。
本文,夫人は、身体を反らして、
本文,「変れないの？」
本文,「よく考えておきましょう。」
本文,「そう、よく考えておくってこんな恋愛が、そんなに考察に価して？」
本文,夫人は、ほのかに、香料を漂わせながら、近々と、凝視している、情熱的な眼へ、微笑でいった。
本文,「僕には。」
本文,男は、手に力を込めた。
本文,「ロボット以下だわ。」
本文,「以下？――どうして？」
本文,「人間は考えられるだけ下等なのね。
本文,ロボットは、する事だけをして、何も考えないわよ。」
本文,「だから、機械じゃありませんか。」
本文,「人間より幸福な。」
本文,「自ら幸福という事を感じえない幸福は、人間には存在しませんよ」
本文,「幸福を十分に感じる人間は、不幸も十分に感じるわね。」
本文,「それが、人生です。」
本文,「一九三〇年代までの。」
本文,「永久の。」
本文,「ロボットを学べ、鈴木金作。
本文,したい事をして、悔を感じない人生。」
本文,「じゃあ、僕と、今、さよならしても、奥さんは、感じない？何も？」
本文,「あんたの出て行く、一歩、後から、次の男を求めに行く。」
本文,「僕は、さよならしない。」
本文,男は、眼に、手に、力を入れた。
本文,「人間の男の取柄は、その情熱の昂進してくる所だけね。」
本文,「ロボットの方が――」
本文,男は、情熱が、血管の中で、溢れてきたのを感じた。
本文,夫人は、男の顔が近づくのに、押されるように、クッションの中へ、だんだん凭れ込みながら、
本文,「自分の意志のままになるロボットもいいし、自分の意志以外の方法を教えてくれる男もいいわ。
本文,ロボットが、俊太郎が出来て以来、女性の感覚は、二倍によくなったわ。」
本文,夫人は、朗かに笑って、じっと男の眼をみつめた。
本文,四
本文,「このベッドは、御前と、俺とだけのものにしておきたい。」
本文,俊太郎は、凹んだ眼の中から、力のない表情でいった。
本文,「ええ。」
本文,「ここだけは、汚してはいけない。」
本文,「誓うわ。」
本文,「そうかい――じゃ、このロボットを大事にしてくれ。
本文,俺だと思って。」
本文,「随分、精巧なのね。」
本文,皮膚の感じ、体温、その素晴らしい機能、その微量の電気による魅惑的な刺激、それは、機械によって、感じる――機械によってのみ感じえられる、女性にとっても驚くべきものであった。
本文,「俺は、機械技師だが――このロボットに対してだけは、生理学的の研究を加えてある。」
本文,「そうらしいわね。」
本文,「それから――同時に、俺は、霊魂の神秘を、信じる事ができる。」
本文,「霊魂？」
本文,「ロボットを愛さなくなれば、彼奴は、御前に復仇する。」
本文,「あのロボットが――」
本文,「ああ。」
本文,「どんな復讐？」
本文,「殺す。」
本文,夫人は、黙って――だが、心の中では、この執拗な愛に、憎悪と、軽蔑とを感じて、
本文,「そう。」
本文,と、一言だけ、軽くいった。
本文,「もう、二、三日しかもつまいが――俺は、俺の精神をこめた、三号ロボ以外に、御前を渡したくないんだ。」
本文,「また始まったのね。
本文,よく、判っているわ。」
本文,「俺にも、よく判っているから、幾度もいうんだ。
本文,御前は、もう、独身で居れなくなっているから――」
本文,「だから、ロボさんを愛していたらいいじゃないの。」
本文,窓は半分閉じて、カーテンがかかっていたし、ベッドの半分にも、カーテンがかかっていた。
本文,壁の織物、クルミ床の上の支那絨氈、大きいスタンド、白大理石の鏡台、そんな物が、悉く、陰鬱に、黙り込んでいた。
本文,夫人は、
本文,（誰か、見舞人でも、来ないかしら）
本文,と、ちらっと、考えたり、ロボットの巧妙な、そして、人間とはちがった異状な感覚を、回想したりしていた。
本文,「ロボットの霊魂――あるよ。」
本文,俊太郎は、呟いた。
本文,「嫉妬する？」
本文,「ロボットは、御意のままか、然らずんば、破壊か、だ。」
本文,「そうね。」
本文,夫人は、口だけで答えた。
本文,そして、機械人と、新らしい愛人との比較を、頭の中で、灼けつくように考えていた。
本文,「もう、四時だわ。
本文,お薬を上る時間よ。」
本文,夫人は、腕時計をみて、（もう来る時分だのに――）と思った。
本文,「侵入者を防ぐためのロボットで、自分を壊さぬよう注意してくれ。
本文,ね。」
本文,「ええ。」
本文,そう答えた時、看護婦が、ノックして入ってきた。
本文,五
本文,「実に、精巧なものだ。
本文,ちっとも、人間とちがわんじゃないか。」
本文,告別式に来た人々は、ロボットの手を握ったり、頬を撫でたりして称めた。
本文,「称めていいか、けなしていいか――宗教が、人間を救った方が多いか、苦しめ、迷わした方が多いか、判らないように、科学の発達も、功罪不明だね。」
本文,「ロボットのごとき、明かに、人間の職を奪ったからね。」
本文,人々は、壁の所の椅子に凭れて、煙を、部屋中に立籠めながら、話声を、充満させていた。
本文,「全く、科学上の一つの重大発見は、社会の、経済の、根底を動揺させるからね。
本文,レーヨンの発達が、生糸を圧迫し、生糸の生産原価の低廉が、綿糸へ影響し、そのレーヨンが、近来、人造羊毛のために、四苦八苦しているなんざ、よくしたものさ。」
本文,「アメリカでは、携帯用のロボットが、成功したらしいね。」
本文,「あれがね。」
本文,「一尺四方ぐらいで、能率は、このロボットと同じくらいなんだろう。
本文,小さい車輪をつけて、合成軽金の支柱を建てると、荷物をつんで、走っても行くし、場所を指定して、距離メーターをかけておくと、一定の角へ行くと、曲りもするらしい。
本文,計った距離の所で、右へも、左へも向くんだね。
本文,だから、安全で、正確な使をする訳だ。」
本文,「函が、独りで歩いて行くのはいいね。」
本文,「近代風景の一つさ。
本文,ロボット専用道路など出来て、人間が踏込むと、跳ね飛されたってね。」
本文,「そういう時代になったね。」
本文,「日本でも、電気自動車のタクシーは、大抵、ロボットに成るらしいね。」
本文,「僕は、乗ったよ。
本文,五十銭入れると、扉を開けて――不便なのは、知らない所へ行けないだけだが、電気感触器が、出来て以来、絶対衝突の憂はないし――」
本文,「ロボットを政府事業にして、一切の生産は、こいつにやらせるんだね。
本文,人間は、だから懐手をしていて、分配だけを受ける。」
本文,「そう成るだろう、それ以外の方法では、失業者がふえるだけだ。」
本文,「所が、君。
本文,」一人、が声を低くして、「このロボットは、君、…………………もっているんだってね。」
本文,「そうかい。」
本文,「じゃあ、…………一つ作って、売出すか。」
本文,「君のような失恋家には、いいだろう。
本文,ロボットなら、反逆を企てないからね。」
本文,「その代り、銀座でも、連れて歩いたら、何奴のも、皆、流行女優の似顔をしていてうんざりするだろう。」
本文,「僕は、美人の新型を作るよ。
本文,一方の眼が大きくて、一方が細いとか、前にも、後方にも顔があるとか――」
本文,「とにかく、人間の女なんざあ、どの面も同じで、おもしろくねえってな事で、鼻の三つある奴を連れてさ。」
本文,「ロボットなら、女房も、妬くまい。」
本文,「その代り、女房も、男のロボットを愛するから、いよいよ人類破滅期だね。」
本文,「強制命令で、人工受胎をさせるさ。」
本文,「差しずめ、僕のごときは、模範的××保持者だね。
本文,官報で、人選の発表があると、女が、群がってくる。」
本文,「もう、よそう。
本文,俊太郎め、地下で、くしゃみしているだろう。」
本文,「しかし、急激に変化するね。
本文,社会も、人間も――恐るべき、科学の力だ。」
本文,六
本文,「貴女は、僕よりも、ロボの方を、愛しているように見えますね。」
本文,「犬を愛するように。」
本文,「嫉妬じゃないですが――そんな、馬鹿馬鹿しい感情はないですが、ロボを愛するという事は、結局、僕に、資格がない、という事を語っていますからね。
本文,侮辱の一種だと思いますよ。」
本文,「じゃ、妾が、このパイプを愛しても。」
本文,「パイプはちがいますよ。」
本文,「そういえば、そうね。
本文,愛する形式と、感情の変った手遊が、妾には、一つ増えたわけね。
本文,――そういえば――どういったらいいんでしょう。
本文,確かに、可愛いいわ。
本文,妾の意思がそのままに通じるでしょう。
本文,だから、半分は、自分を愛しているようなものね。
本文,自分が、両性を具備したような、妙な、感覚と、感情とは、たしかにあるわ。
本文,そして――感覚は、刺激的な事ほど、喜ぶでしょう。
本文,異状な感覚ほど――妾、あのロボさんの、金属の香が、好きになったの、冷たい、くすぐったい、――」
本文,体臭に近い、獣的な香水の匂が、漂っていた。
本文,夫人は、ロボットの胸に描いたのと同じ、草花のデザインを、青と、朱と、紫とで、化粧した胸に描いていたし、露出した脚には皮膚の上へ、鮮かな塗料で、幾筋もの、線が引かれていた。
本文,それは、足を長く見せると同時に、魅惑的な、肉体装飾でもあった。
本文,「それから、人間の力って、知れたものだけど、ロボさんのは無限よ。
本文,女性って、だんだん、その力を耐えて行く内に、男性なんか、つまんなくなってくるわ。
本文,でも、いい所も、人間にはあるわね。」
本文,「じゃ、僕とは――」
本文,「………………………………。」
本文,「二週間という約束でしたから、僕は――」
本文,「憶えているわ。
本文,五時って。」
本文,「それに――」
本文,「五時二十分に来たでしょう。
本文,ロボさんなら、五時が、一つ、二つ打った時、ノックするわよ。」
本文,「恋愛にさえ、ロボ助が、勝つようになっては、人類の最後ですね。」
本文,「ええ、生殺与奪は、女性の手へ、戻ってきた訳ね。」
本文,「そうらしいです。」
本文,男は、立上った。
本文,そして、扉を開けて、次の部屋へ入った。
本文,その右側には、新らしい、レーヨンの色彩的な、日本的パジャマをきたロボットが、微笑んでいた。
本文,男は、じっと、眺めて、
本文,「ロボ助。
本文,」と、いった。
本文,「は――」ロボが、答えた。
本文,「奥さん、ロボ助っても、通じますね。」
本文,夫人は、薄絹の下の、彩色した身体を、歩ませながら、
本文,「ロボ、だけは通じます。」
本文,「君は、夫人を、愛しているか。」
本文,「は。」
本文,男は、ロボの顔を凝視していた。
本文,夫人が、
本文,「愛という言葉も判るわ。」
本文,「そういう単語は、返事ができるんですね。」
本文,「簡単な、恋愛用語だけは――」
本文,「蹴飛ばしてやろうか。」
本文,ロボットは、黙っていた。
本文,男は、ロボットが、返事もしないで、微笑しているのを見ると、自分が、蹴飛ばされそうな気がした。
本文,「気味が悪いですねえ。
本文,魂があるようだ。」
本文,夫人は、ベッドのカーテンを開けた。
本文,そして、腰をかけて、
本文,「ここで、話しましょう。」
本文,と、いって、椅子を、ベッドの横へ置いて、クッションの上へ、肱を突いた。
本文,七
本文,「ロボめ、じっと、見ていやあがる。」
本文,男は、椅子から、立上った。
本文,そして、椅子を、カーテンの外へ出して、カーテンを引いた。
本文,夫人は、大きいクッションの上へ、身体を凭れさせて、片脚を、ベッドの外に、垂れていた。
本文,男は、ベッドの縁に、腰をかけて、
本文,「僕は――」
本文,情熱的な眼で、夫人を見た。
本文,夫人は、頭を、クッションの中へ埋めて、細く、眼を開いて、
本文,「何あに。」
本文,それは、牝猫のような、媚と、柔かさを含んだ声であった。
本文,男が……
本文,「ロボは、接吻ができますか。」
本文,「一種だけなら、簡単な――」
本文,「じゃ、それは、人間の方が、有利なんですね。」
本文,「そうよ。」
本文,男は、夫人に近づいた。
本文,そして、ベッドの上へ、深く、腰かけた。
本文,そして、夫人の方へ手を廻した。
本文,「いけない。」
本文,夫人が、頭を振った。
本文,それは、拒絶の外観をもった、誘惑的な、媚態の一種にすぎなかった。
本文,ロボットは、ベッドからの信号と同時に、真直ぐに、それは、俊太郎の計算通りに、正確に、進んできた。
本文,そして、カーテンを、頭と、身体とで押分けて入って行った。
本文,「ロボさん、来ちゃいけない。」
本文,と、夫人が叫んだ。
本文,男が、
本文,「馬鹿。」
本文,と、叫んだ。
本文,ロボットは、両手を拡げた。
本文,「どうするの。」
本文,と、夫人が叫んだ時、ベッドぐるみ二人を抱くように、大きく手を拡げて、二人が、蒼白に――それは、奇怪な、ロボットの行為に、気味悪さを感じて、骨の髄から、恐怖に、身体を冷たくした瞬間――その、軟かい、だが、力強い手で、二人を、抱きしめてしまった。
本文,「いけない、放して。」
本文,夫人は、ロボットの手から、腕を抜こうとした。
本文,男は、肩の骨の上から抱えられて、右手で、ベッドの枠を握りながら、全身の力で、抜出そうともがいていた。
本文,夫人は、脚で、空を蹴ったり、ロボットを蹴ったり、顔を歪めて、恐怖の眼を剥出して、
本文,「誰か、誰か――来て頂戴。」
本文,と、絶叫した。
本文,ロボットは、徐々に、正確に、二人を、締めつけて行った。
本文,……………………………………………………………………、二人の骨が痛んだ。
本文,「ああッ――痛い。」
本文,夫人が、叫んだ。
本文,その刹那、ロボットが、
本文,「ベッドを汚したからだ。」
本文,と、いった。
本文,それは、俊太郎に、よく似た声のように、二人には聞えた。
本文,そして、それと同時に、二人は、頭の底へ突刺すような、全身の骨の中までしみ透るような、激痛を感じた。
本文,二人は、悲鳴を上げた。
本文,「ロボットの霊魂だ。」
本文,と、ロボットが、答えた。
本文,二人の脚は、苦痛に、曲っていた。
本文,震えて、指は折れるように歪んでいた。
本文,顔は、真赤になって、眼球の中に血が滲んできていた。
本文,暫くすると、夫人の鼻穴から、血が流れ出して、眼が飛出すように、大きく剥いて、突出てきた。
本文,男も、微かに、呻くだけになった。
本文,人々が、馳けつけた時、カーテンが微かに揺れているだけであった。
本文,召使は、
本文,「奥さん。」
本文,と、いったが、そのまま、遠慮して、暫く、二人で、眼を見合せていた。
本文,ぽとぽと液体の滴る音がした。
本文,そして、暫くすると、ゴトッと、機械の止まるような音がした。
本文,夫人の脚が、化粧し、彩色されたまま、色が変って、カーテンの下から垂れているのを見て、二人が、カーテンを開けた時、夫人は、眼からも、口からも、血を噴出していた。
本文,そして、ロボットは、二人の上にかぶさっていた。
本文,（「新青年」昭和六年三月号）
